date,source_model,session_groups,base_qqqm_weight,base_soxx_weight,tqqq_pre_weight,tqqq_post_weight,soxl_pre_weight,soxl_post_weight,all_weights_before_json,all_weights_after_json,effective_technology_exposure_before,effective_technology_exposure_after,emergency_state,emergency_applied,growth_strength,soxx_strength,risk_off_strength,crash_pressure,total_budget,growth_min,soxx_strength_min,risk_off_max,hard_risk_off_max_exclusive,hard_crash_max_exclusive,technology_exposure_limit,inputs_finite,risk_off_lt_hard_max,crash_pressure_lt_hard_max,complete_boolean_result_hard_safe,capital_destination,emergency_turnover,emergency_transaction_cost,emergency_slippage,portfolio_return_with_emergency,portfolio_return_without_emergency,drawdown_with_emergency,drawdown_without_emergency,decision_reason,source_artifacts,source_fields,forward_1d_effect,forward_2d_effect,forward_5d_effect,forward_10d_effect,forward_21d_effect,group_01_tqqq_positive,group_02_tqqq_ge_10pct,group_03_tqqq_ge_20pct,group_04_tqqq_largest,group_05_soxl_positive,group_06_soxl_ge_10pct,group_07_soxl_ge_20pct,group_08_soxl_largest,group_09_both_active,group_10_combined_ge_30pct,group_11_effective_tech_ge_1x,group_12_emergency_tqqq_active,group_13_emergency_soxl_active,group_14_emergency_both_active,group_15_emergency_reduced_technology
2024-01-12,022F_BASE,group_01_tqqq_positive;group_02_tqqq_ge_10pct,0.1310591421018146,0.39894085789818523,0.1092827989425406,0.1092827989425406,0.0,0.0,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.021776343159274, ""SOXL"": 0.0, ""SOXX"": 0.39894085789818523, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.1092827989425406, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.4, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0699999999999999, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.021776343159274, ""SOXL"": 0.0, ""SOXX"": 0.39894085789818523, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.1092827989425406, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.4, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0699999999999999, ""XSOE"": 0.0}",0.748565597885081,0.748565597885081,NORMAL,False,-0.6092901576577926,-0.470811500166253,0.6036324199524721,0.1868976928746098,0.1253770934594038,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.0038315121258681592,-0.0038315121258681592,-0.008564929977962765,-0.008564929977962765,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-13,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.029554279139177277,-0.029554279139177277,-0.029554279139177297,-0.029554279139177297,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-14,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.02369094525665301,0.02369094525665301,-0.0065635026917104655,-0.0065635026917104655,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-15,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.011403575335267702,0.011403575335267702,0.0,0.0,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-16,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.008734708935122818,-0.008734708935122818,-0.008734708935122848,-0.008734708935122848,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-20,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.01814478122248922,-0.01814478122248922,-0.026721000774942105,-0.026721000774942105,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-21,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.00373074044728853,0.00373074044728853,-0.023089949446036706,-0.023089949446036706,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-22,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.057305521576999544,0.057305521576999544,0.0,0.0,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-23,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.012151117064618352,-0.012151117064618352,-0.012151117064618466,-0.012151117064618466,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-26,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0920014400924952,0.5079985599075048,0.05333573348749208,0.05333573348749208,0.2666786674374606,0.2666786674374606,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.03866570660500312, ""SOXL"": 0.2666786674374606, ""SOXX"": 0.24131989247004415, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.05333573348749208, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.2400288018499053,1.2400288018499053,NORMAL,False,0.4150345476822601,0.9987370989770812,0.4717743540108659,1.1068012417779385,0.3200144009249527,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.010394738512651169,0.010394738512651169,-0.0018826862364905717,-0.0018826862364905717,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False
2024-02-27,022F_BASE,group_01_tqqq_positive,0.0920014400924952,0.5079985599075048,0.0640028801849905,0.0640028801849905,0.0,0.0,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.027998559907504703, ""SOXL"": 0.0, ""SOXX"": 0.5079985599075048, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0640028801849905, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.027998559907504703, ""SOXL"": 0.0, ""SOXX"": 0.5079985599075048, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0640028801849905, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.4, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",0.7280057603699809,0.7280057603699809,NORMAL,False,-0.3221296592598182,0.3194977861403076,0.5568310675799929,0.2061603445927351,0.145651919972282,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.0023130289508658764,-0.0023130289508658764,-0.004191360479585904,-0.004191360479585904,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-22,EXPANDED_CANDIDATE,group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_10_combined_ge_30pct;group_11_effective_tech_ge_1x,0.0,0.5,0.0,0.0,0.4780142161641535,0.4780142161641535,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.4780142161641535, ""SOXX"": 0.021985783835846484, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0, ""UXI"": 0.0, ""XLB"": 0.5, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.4780142161641535, ""SOXX"": 0.021985783835846484, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0, ""UXI"": 0.0, ""XLB"": 0.5, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",1.4560284323283068,1.4560284323283068,NORMAL,False,1.1718398289734897,1.434529456907394,-1.0478710624892886,-0.0409693309299497,0.4780142161641535,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.008329648650133296,0.008329648650133296,0.0,0.0,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False
